layer,head,pattern_score,total_delta_nll,direct_delta_nll,indirect_delta_nll
24,3,0.10699500143527985,-3.899999865097925e-05,0.0,-3.899999865097925e-05
24,4,0.08569300174713135,0.00015999999595806003,0.0,0.00015999999595806003
24,5,0.1801760047674179,0.00011000000085914508,0.0,0.00011000000085914508
24,6,0.10479699820280075,-6.299999949987978e-05,0.0,-6.299999949987978e-05
24,7,0.07177700102329254,-6.500000017695129e-05,0.0,-6.500000017695129e-05
24,8,0.0347599983215332,0.0003129999968223274,0.0,0.0003129999968223274
24,9,0.1853030025959015,0.00019799999427050352,0.0,0.00019799999427050352
24,10,0.18115200102329254,-0.00014600000577047467,0.0,-0.00014600000577047467
24,11,0.006080999970436096,-9.699999645818025e-05,0.0,-9.699999645818025e-05
24,12,0.0698850005865097,-0.00033999999868683517,0.0,-0.00033999999868683517
24,13,0.07214400172233582,-0.00025099999038502574,0.0,-0.00025099999038502574
24,14,0.26416000723838806,0.0004879999905824661,0.0,0.0004879999905824661
24,15,0.265625,0.00014600000577047467,0.0,0.00014600000577047467
24,16,0.16369600594043732,0.00020599999697878957,0.0,0.00020599999697878957
24,17,0.07049600034952164,7.000000186963007e-05,0.0,7.000000186963007e-05
24,18,0.1467290073633194,5.700000110664405e-05,0.0,5.700000110664405e-05
24,19,0.06390400230884552,4.8999998398358e-05,0.0,4.8999998398358e-05
25,0,0.2626950144767761,-0.0006479999865405262,0.0,-0.0006479999865405262
25,1,0.09039299935102463,-0.00012799999967683107,0.0,-0.00012799999967683107
25,2,0.11975099891424179,0.000859999970998615,0.0,0.000859999970998615
25,3,0.0859379991889,0.0014570000348612666,0.0,0.0014570000348612666
25,4,0.09918200224637985,0.000610999995842576,0.0,0.000610999995842576
25,5,0.0872189998626709,-0.00021600000036414713,0.0,-0.00021600000036414713
25,6,0.08905000239610672,0.0001630000042496249,0.0,0.0001630000042496249
25,7,0.1840820014476776,-0.0003349999897181988,0.0,-0.0003349999897181988
25,8,0.17858900129795074,0.0007120000082068145,0.0,0.0007120000082068145
25,9,0.07568400353193283,0.0018579999450594187,0.0,0.0018579999450594187
25,10,0.1267089992761612,0.0009919999865815043,0.0,0.0009919999865815043
25,11,0.18957500159740448,0.0005569999921135604,0.0,0.0005569999921135604
25,12,0.14184600114822388,-0.0009769999887794256,0.0,-0.0009769999887794256
25,13,0.06762699782848358,0.0009190000128000975,0.0,0.0009190000128000975
25,14,0.12103299796581268,-0.0012570000253617764,0.0,-0.0012570000253617764
25,15,0.10967999696731567,-0.000375000003259629,0.0,-0.000375000003259629
25,16,0.1467290073633194,0.002437999937683344,0.0,0.002437999937683344
25,17,0.17138700187206268,0.005293000023812056,0.0,0.005293000023812056
25,18,0.10717800259590149,0.002182000083848834,0.0,0.002182000083848834
25,19,0.1275629997253418,0.0010140000376850367,0.0,0.0010140000376850367
26,0,0.07025100290775299,-0.0002899999963119626,0.0,-0.0002899999963119626
26,1,0.20629900693893433,0.00011800000356743112,0.0,0.00011800000356743112
26,2,0.07141099870204926,5.2999999752501026e-05,0.0,5.2999999752501026e-05
26,3,0.12371800094842911,-9.999999974752427e-07,0.0,-9.999999974752427e-07
26,4,0.1358640044927597,3.899999865097925e-05,0.0,3.899999865097925e-05
26,5,0.07141099870204926,-5.2999999752501026e-05,0.0,-5.2999999752501026e-05
26,6,0.21020500361919403,6.399999983841553e-05,0.0,6.399999983841553e-05
26,7,0.12017799913883209,2.700000004551839e-05,0.0,2.700000004551839e-05
26,8,0.08239699900150299,-0.0002640000020619482,0.0,-0.0002640000020619482
26,9,0.09411600232124329,-9.7999996796716e-05,0.0,-9.7999996796716e-05
26,10,0.06982400268316269,-3.999999989900971e-06,0.0,-3.999999989900971e-06
26,11,0.12145999819040298,0.00021600000036414713,0.0,0.00021600000036414713
26,12,0.0720210000872612,8.099999831756577e-05,0.0,8.099999831756577e-05
26,13,0.0707399994134903,3.999999989900971e-06,0.0,3.999999989900971e-06
26,14,0.07141099870204926,5.199999941396527e-05,0.0,5.199999941396527e-05
26,15,0.15564000606536865,0.00014600000577047467,0.0,0.00014600000577047467
26,16,0.0806879997253418,0.000155999994603917,0.0,0.000155999994603917
26,17,0.176146999001503,1.8999999156221747e-05,0.0,1.8999999156221747e-05
26,18,0.13989299535751343,0.00011700000322889537,0.0,0.00011700000322889537
26,19,0.07141099870204926,-3.199999991920777e-05,0.0,-3.199999991920777e-05
27,0,0.0911249965429306,4.999999873689376e-06,0.0,4.999999873689376e-06
27,1,0.0989380031824112,6.000000212225132e-06,0.0,6.000000212225132e-06
27,2,0.09692399948835373,6.000000212225132e-06,0.0,6.000000212225132e-06
27,3,0.07922399789094925,6.000000212225132e-06,0.0,6.000000212225132e-06
27,4,0.11645500361919403,-3.999999989900971e-06,0.0,-3.999999989900971e-06
27,5,0.10479699820280075,4.999999873689376e-06,0.0,4.999999873689376e-06
27,6,0.1019899994134903,9.999999747378752e-06,0.0,9.999999747378752e-06
27,7,0.09973099827766418,1.9999999949504854e-06,0.0,1.9999999949504854e-06
27,8,0.10577400028705597,3.999999989900971e-06,0.0,3.999999989900971e-06
27,9,0.09454300254583359,9.999999974752427e-07,0.0,9.999999974752427e-07
27,10,0.10278300195932388,4.999999873689376e-06,0.0,4.999999873689376e-06
27,11,0.10101299732923508,3.999999989900971e-06,0.0,3.999999989900971e-06
27,12,0.11157199740409851,9.999999974752427e-07,0.0,9.999999974752427e-07
27,13,0.11102300137281418,3.000000106112566e-06,0.0,3.000000106112566e-06
27,14,0.10998500138521194,9.999999747378752e-06,0.0,9.999999747378752e-06
27,15,0.11267100274562836,4.999999873689376e-06,0.0,4.999999873689376e-06
27,16,0.11169400066137314,7.000000096013537e-06,0.0,7.000000096013537e-06
27,17,0.09802199900150299,3.000000106112566e-06,0.0,3.000000106112566e-06
27,18,0.09741199761629105,6.000000212225132e-06,0.0,6.000000212225132e-06
27,19,0.10491900146007538,7.000000096013537e-06,0.0,7.000000096013537e-06
28,0,0.14563000202178955,1.9999999949504854e-06,0.0,1.9999999949504854e-06
28,1,0.12780800461769104,1.9999999949504854e-06,0.0,1.9999999949504854e-06
28,2,0.15441900491714478,0.0,0.0,0.0
28,3,0.1241459995508194,1.9999999949504854e-06,0.0,1.9999999949504854e-06
28,4,0.1531980037689209,0.0,0.0,0.0
28,5,0.12078899890184402,1.9999999949504854e-06,0.0,1.9999999949504854e-06
28,6,0.15820300579071045,1.9999999949504854e-06,0.0,1.9999999949504854e-06
28,7,0.13049300014972687,-0.0,0.0,-0.0
28,8,0.15380899608135223,9.999999974752427e-07,0.0,9.999999974752427e-07
28,9,0.17333999276161194,1.9999999949504854e-06,0.0,1.9999999949504854e-06
28,10,0.14001500606536865,-0.0,0.0,-0.0
28,11,0.1171879991889,0.0,0.0,0.0
28,12,0.14648400247097015,9.999999974752427e-07,0.0,9.999999974752427e-07
28,13,0.1489260047674179,0.0,0.0,0.0
28,14,0.14746099710464478,1.9999999949504854e-06,0.0,1.9999999949504854e-06
28,15,0.12121599912643433,0.0,0.0,0.0
28,16,0.16137699782848358,9.999999974752427e-07,0.0,9.999999974752427e-07
28,17,0.12011700123548508,0.0,0.0,0.0
28,18,0.1358640044927597,-1.9999999949504854e-06,0.0,-1.9999999949504854e-06
28,19,0.1423339992761612,1.9999999949504854e-06,0.0,1.9999999949504854e-06
29,0,0.16601599752902985,-9.000000136438757e-05,0.0,-9.000000136438757e-05
29,1,0.13989299535751343,1.700000029813964e-05,0.0,1.700000029813964e-05
29,2,0.11321999877691269,-0.00018099999579135329,0.0,-0.00018099999579135329
29,3,0.11828599870204926,5.700000110664405e-05,0.0,5.700000110664405e-05
29,4,0.14990200102329254,-0.00023999999393709004,0.0,-0.00023999999393709004
29,5,0.13305699825286865,9.7999996796716e-05,0.0,9.7999996796716e-05
29,6,0.1489260047674179,-0.0003169999981764704,0.0,-0.0003169999981764704
29,7,0.13647499680519104,4.999999873689376e-06,0.0,4.999999873689376e-06
29,8,0.15527300536632538,-0.00015999999595806003,0.0,-0.00015999999595806003
29,9,0.09387200325727463,-3.099999958067201e-05,0.0,-3.099999958067201e-05
29,10,0.13964800536632538,5.400000009103678e-05,0.0,5.400000009103678e-05
29,11,0.1145630031824112,9.000000318337698e-06,0.0,9.000000318337698e-06
29,12,0.0772709995508194,5.700000110664405e-05,0.0,5.700000110664405e-05
29,13,0.13183599710464478,0.00011999999696854502,0.0,0.00011999999696854502
29,14,0.17077599465847015,0.00015799999528098851,0.0,0.00015799999528098851
29,15,0.08319099992513657,0.000155999994603917,0.0,0.000155999994603917
29,16,0.14343300461769104,1.4999999621068127e-05,0.0,1.4999999621068127e-05
29,17,0.151855006814003,-0.00022899999748915434,0.0,-0.00022899999748915434
29,18,0.1423339992761612,4.999999873689376e-05,0.0,4.999999873689376e-05
29,19,0.09448199719190598,9.899999713525176e-05,0.0,9.899999713525176e-05
30,0,0.1549070030450821,2.8000000384054147e-05,0.0,2.8000000384054147e-05
30,1,0.09710700064897537,1.2999999853491317e-05,0.0,1.2999999853491317e-05
30,2,0.19738799333572388,4.400000034365803e-05,0.0,4.400000034365803e-05
30,3,0.1536870002746582,-1.8000000636675395e-05,0.0,-1.8000000636675395e-05
30,4,0.10266099870204926,0.0,0.0,0.0
30,5,0.1284179985523224,8.199999865610152e-05,0.0,8.199999865610152e-05
30,6,0.14819300174713135,3.999999989900971e-06,0.0,3.999999989900971e-06
30,7,0.18066400289535522,0.0001230000052601099,0.0,0.0001230000052601099
30,8,0.2022709995508194,9.300000237999484e-05,0.0,9.300000237999484e-05
30,9,0.11035200208425522,-1.700000029813964e-05,0.0,-1.700000029813964e-05
30,10,0.23486299812793732,2.499999936844688e-05,0.0,2.499999936844688e-05
30,11,0.16333000361919403,3.999999989900971e-06,0.0,3.999999989900971e-06
30,12,0.15649400651454926,5.900000178371556e-05,0.0,5.900000178371556e-05
30,13,0.11956799775362015,9.40000027185306e-05,0.0,9.40000027185306e-05
30,14,0.1479489952325821,7.000000096013537e-06,0.0,7.000000096013537e-06
30,15,0.1389160007238388,3.7000001611886546e-05,0.0,3.7000001611886546e-05
30,16,0.06015000119805336,4.8000001697801054e-05,0.0,4.8000001697801054e-05
30,17,0.10461399704217911,1.4999999621068127e-05,0.0,1.4999999621068127e-05
30,18,0.2100829929113388,-1.2999999853491317e-05,0.0,-1.2999999853491317e-05
30,19,0.1462399959564209,5.500000042957254e-05,0.0,5.500000042957254e-05
31,0,0.11840800195932388,0.0004330000083427876,0.0,0.0004330000083427876
31,1,0.12548799812793732,0.0003279999946244061,0.0,0.0003279999946244061
31,2,0.07739300280809402,0.0003319999959785491,0.0,0.0003319999959785491
31,3,0.08575399965047836,0.00038899999344721437,0.0,0.00038899999344721437
31,4,0.07659900188446045,-0.00021899999410379678,0.0,-0.00021899999410379678
31,5,0.21106000244617462,-0.0001230000052601099,0.0,-0.0001230000052601099
31,6,0.14160199463367462,-0.0002099999983329326,0.0,-0.0002099999983329326
31,7,0.17639200389385223,-0.00014600000577047467,0.0,-0.00014600000577047467
31,8,0.1397709995508194,-0.0002699999895412475,0.0,-0.0002699999895412475
31,9,0.14941400289535522,-0.00025400001322850585,0.0,-0.00025400001322850585
31,10,0.11639399826526642,-0.00029200001154094934,0.0,-0.00029200001154094934
31,11,0.13305699825286865,0.0009360000258311629,0.0,0.0009360000258311629
31,12,0.12292499840259552,-0.00013099999341648072,0.0,-0.00013099999341648072
31,13,0.1514890044927597,-0.00019799999427050352,0.0,-0.00019799999427050352
31,14,0.1649170070886612,0.0003929999948013574,0.0,0.0003929999948013574
31,15,0.07043500244617462,-0.0005760000203736126,0.0,-0.0005760000203736126
31,16,0.18041999638080597,-0.0005559999844990671,0.0,-0.0005559999844990671
31,17,0.16857899725437164,0.0007110000005923212,0.0,0.0007110000005923212
31,18,0.11932399868965149,-3.000000106112566e-06,0.0,-3.000000106112566e-06
31,19,0.13879400491714478,-0.0002699999895412475,0.0,-0.0002699999895412475
32,0,0.16418500244617462,0.0001340000017080456,0.0,0.0001340000017080456
32,1,0.13012699782848358,-4.600000102072954e-05,0.0,-4.600000102072954e-05
32,2,0.19592300057411194,-1.2999999853491317e-05,0.0,-1.2999999853491317e-05
32,3,0.15905800461769104,7.999999979801942e-06,0.0,7.999999979801942e-06
32,4,0.10180699825286865,0.0001049999991664663,0.0,0.0001049999991664663
32,5,0.13305699825286865,2.2000000171829015e-05,0.0,2.2000000171829015e-05
32,6,0.09826699644327164,7.699999696342275e-05,0.0,7.699999696342275e-05
32,7,0.12524400651454926,0.00016799999866634607,0.0,0.00016799999866634607
32,8,0.15466299653053284,-9.600000339560211e-05,0.0,-9.600000339560211e-05
32,9,0.2005620002746582,0.00010900000052060932,0.0,0.00010900000052060932
32,10,0.21020500361919403,0.0002500000118743628,0.0,0.0002500000118743628
32,11,0.1545410007238388,-4.199999966658652e-05,0.0,-4.199999966658652e-05
32,12,0.1523440033197403,0.00040600000647827983,0.0,0.00040600000647827983
32,13,0.09606900066137314,5.199999941396527e-05,0.0,5.199999941396527e-05
32,14,0.1458739936351776,2.2000000171829015e-05,0.0,2.2000000171829015e-05
32,15,0.20727500319480896,0.00021100000594742596,0.0,0.00021100000594742596
32,16,0.11212199926376343,1.5999999959603883e-05,0.0,1.5999999959603883e-05
32,17,0.08398400247097015,0.0002099999983329326,0.0,0.0002099999983329326
32,18,0.17993199825286865,-2.099999983329326e-05,0.0,-2.099999983329326e-05
32,19,0.17785599827766418,7.79999973019585e-05,0.0,7.79999973019585e-05
33,0,0.10858199745416641,0.00010900000052060932,0.0,0.00010900000052060932
33,1,0.04574599862098694,8.600000001024455e-05,0.0,8.600000001024455e-05
33,2,0.08007799834012985,-0.0010600000387057662,0.0,-0.0010600000387057662
33,3,0.0664059966802597,-0.0007769999792799354,0.0,-0.0007769999792799354
33,4,0.11724899709224701,-9.300000237999484e-05,0.0,-9.300000237999484e-05
33,5,0.1470949947834015,-0.0006840000278316438,0.0,-0.0006840000278316438
33,6,0.13268999755382538,3.099999958067201e-05,0.0,3.099999958067201e-05
33,7,0.10522499680519104,0.00039999998989515007,0.0,0.00039999998989515007
33,8,0.14050300419330597,0.0002680000034160912,0.0,0.0002680000034160912
33,9,0.1206049993634224,-0.00021100000594742596,0.0,-0.00021100000594742596
33,10,0.1875,0.00010099999781232327,0.0,0.00010099999781232327
33,11,0.16467300057411194,-0.0003539999888744205,0.0,-0.0003539999888744205
33,12,0.09668000042438507,-0.0012989999959245324,0.0,-0.0012989999959245324
33,13,0.035064999014139175,-9.500000305706635e-05,0.0,-9.500000305706635e-05
33,14,0.15978999435901642,0.0001429999974789098,0.0,0.0001429999974789098
33,15,0.1280519962310791,-0.0002280000044265762,0.0,-0.0002280000044265762
33,16,0.11505100131034851,0.00020500000391621143,0.0,0.00020500000391621143
33,17,0.16870099306106567,-0.0004670000053010881,0.0,-0.0004670000053010881
33,18,0.14257800579071045,-0.0001740000006975606,0.0,-0.0001740000006975606
33,19,0.08630400151014328,-6.299999949987978e-05,0.0,-6.299999949987978e-05
34,0,0.015189999714493752,-0.0005280000041238964,0.0,-0.0005280000041238964
34,1,0.07928500324487686,-0.0012860000133514404,0.0,-0.0012860000133514404
34,2,0.07714799791574478,-0.00047900000936351717,0.0,-0.00047900000936351717
34,3,0.05404699966311455,-0.0005469999741762877,0.0,-0.0005469999741762877
34,4,0.16247600317001343,-0.001382000045850873,0.0,-0.001382000045850873
34,5,0.11016800254583359,-0.00023700000019744039,0.0,-0.00023700000019744039
34,6,0.10382100194692612,-0.00036199999158270657,0.0,-0.00036199999158270657
34,7,0.1353760063648224,-0.00018699999782256782,0.0,-0.00018699999782256782
34,8,0.09246800094842911,-0.0004990000161342323,0.0,-0.0004990000161342323
34,9,0.09527599811553955,-0.00011999999696854502,0.0,-0.00011999999696854502
34,10,0.20190399885177612,-0.00017899999511428177,0.0,-0.00017899999511428177
34,11,0.12042199820280075,-0.0018850000342354178,0.0,-0.0018850000342354178
34,12,0.09179700165987015,-0.0012069999938830733,0.0,-0.0012069999938830733
34,13,0.10736099630594254,-0.0007259999983943999,0.0,-0.0007259999983943999
34,14,0.08081100136041641,-0.000506000011228025,0.0,-0.000506000011228025
34,15,0.11273200064897537,-0.00133500003721565,0.0,-0.00133500003721565
34,16,0.12646499276161194,-0.0007259999983943999,0.0,-0.0007259999983943999
34,17,0.05776999890804291,-0.001699000014923513,0.0,-0.001699000014923513
34,18,0.10839799791574478,-0.0011119999689981341,0.0,-0.0011119999689981341
34,19,0.057190001010894775,0.00027799999224953353,0.0,0.00027799999224953353
35,0,0.1384280025959015,0.00018400000408291817,0.0001838207244873047,1.7927959561347961e-07
35,1,0.0958859995007515,-8.299999899463728e-05,-8.320808410644531e-05,2.080851118080318e-07
35,2,0.10168500244617462,-9.500000305706635e-05,-9.5367431640625e-05,3.674285835586488e-07
35,3,0.1883540004491806,0.00027600000612437725,0.00027561187744140625,3.8812868297100067e-07
35,4,0.12121599912643433,3.899999865097925e-05,3.910064697265625e-05,-1.0064832167699933e-07
35,5,0.09234599769115448,0.0001429999974789098,0.00014328956604003906,-2.89568561129272e-07
35,6,0.11090099811553955,2.300000051036477e-05,2.2649765014648438e-05,3.502354957163334e-07
35,7,0.1284179985523224,-0.0001449999981559813,-0.00014543533325195312,4.3533509597182274e-07
35,8,0.15441900491714478,6.199999916134402e-05,6.175041198730469e-05,2.4958717403933406e-07
35,9,0.11993400007486343,-7.999999979801942e-06,-7.867813110351562e-06,-1.3218686945037916e-07
35,10,0.12866200506687164,4.3000000005122274e-05,4.267692565917969e-05,3.2307434594258666e-07
35,11,0.09405499696731567,-0.00012099999730708078,-0.00012063980102539062,-3.601962816901505e-07
35,12,0.10095199942588806,3.199999991920777e-05,3.218650817871094e-05,-1.8650825950317085e-07
35,13,0.1788329929113388,0.00029600001289509237,0.0002961158752441406,-1.1586234904825687e-07
35,14,0.1484380066394806,-4.999999873689376e-05,-4.982948303222656e-05,-1.7051570466719568e-07
35,15,0.1402589976787567,-4.199999966658652e-05,-4.220008850097656e-05,2.000888343900442e-07
35,16,0.1184689998626709,-0.0003319999959785491,-0.0003323554992675781,3.555032890290022e-07
35,17,0.1844480037689209,4.199999966658652e-05,4.172325134277344e-05,2.767483238130808e-07
35,18,0.11181599646806717,-2.9999999242136255e-05,-2.9802322387695312e-05,-1.976768544409424e-07
35,19,0.14074699580669403,-1.8999999156221747e-05,-1.9073486328125e-05,7.34871719032526e-08
